;Horodatage;Numéro d'époque;Sommeil
0;[];[#];[]
180;2020-01-10 01:54:00;316;N2
181;2020-01-10 01:54:30;317;N2
182;2020-01-10 01:55:00;318;N2
183;2020-01-10 01:55:30;319;N2
184;2020-01-10 01:56:00;320;N2
185;2020-01-10 01:56:30;321;N2
186;2020-01-10 01:57:00;322;N2
187;2020-01-10 01:57:30;323;N2
188;2020-01-10 01:58:00;324;N2
189;2020-01-10 01:58:30;325;N2
190;2020-01-10 01:59:00;326;N3
191;2020-01-10 01:59:30;327;N3
192;2020-01-10 02:00:00;328;N3
193;2020-01-10 02:00:30;329;N3
194;2020-01-10 02:01:00;330;N3
195;2020-01-10 02:01:30;331;N3
196;2020-01-10 02:02:00;332;N3
197;2020-01-10 02:02:30;333;N3
198;2020-01-10 02:03:00;334;N3
199;2020-01-10 02:03:30;335;N3
200;2020-01-10 02:04:00;336;N3
201;2020-01-10 02:04:30;337;N3
202;2020-01-10 02:05:00;338;N3
203;2020-01-10 02:05:30;339;N3
204;2020-01-10 02:06:00;340;N3
205;2020-01-10 02:06:30;341;N3
206;2020-01-10 02:07:00;342;N3
207;2020-01-10 02:07:30;343;N3
208;2020-01-10 02:08:00;344;N3
209;2020-01-10 02:08:30;345;N3
210;2020-01-10 02:09:00;346;N3
211;2020-01-10 02:09:30;347;N3
212;2020-01-10 02:10:00;348;N3
213;2020-01-10 02:10:30;349;N3
214;2020-01-10 02:11:00;350;N3
215;2020-01-10 02:11:30;351;N3
216;2020-01-10 02:12:00;352;N3
217;2020-01-10 02:12:30;353;N3
218;2020-01-10 02:13:00;354;N3
219;2020-01-10 02:13:30;355;N3
220;2020-01-10 02:14:00;356;N3
221;2020-01-10 02:14:30;357;N3
222;2020-01-10 02:15:00;358;N3
223;2020-01-10 02:15:30;359;N3
224;2020-01-10 02:16:00;360;N3
225;2020-01-10 02:16:30;361;N3
226;2020-01-10 02:17:00;362;N3
227;2020-01-10 02:17:30;363;N3
228;2020-01-10 02:18:00;364;N3
229;2020-01-10 02:18:30;365;N3
230;2020-01-10 02:19:00;366;N3
231;2020-01-10 02:19:30;367;N3
232;2020-01-10 02:20:00;368;N3
233;2020-01-10 02:20:30;369;N3
234;2020-01-10 02:21:00;370;N3
235;2020-01-10 02:21:30;371;N3
236;2020-01-10 02:22:00;372;N3
237;2020-01-10 02:22:30;373;N3
238;2020-01-10 02:23:00;374;N3
239;2020-01-10 02:23:30;375;N3
240;2020-01-10 02:24:00;376;N3
241;2020-01-10 02:24:30;377;N3
242;2020-01-10 02:25:00;378;N3
243;2020-01-10 02:25:30;379;N3
244;2020-01-10 02:26:00;380;N3
245;2020-01-10 02:26:30;381;N3
246;2020-01-10 02:27:00;382;N3
247;2020-01-10 02:27:30;383;N3
248;2020-01-10 02:28:00;384;N3
249;2020-01-10 02:28:30;385;N3
250;2020-01-10 02:29:00;386;N3
251;2020-01-10 02:29:30;387;N3
252;2020-01-10 02:30:00;388;N3
253;2020-01-10 02:30:30;389;N3
254;2020-01-10 02:31:00;390;N3
255;2020-01-10 02:31:30;391;N3
256;2020-01-10 02:32:00;392;N3
257;2020-01-10 02:32:30;393;N3
258;2020-01-10 02:33:00;394;N3
259;2020-01-10 02:33:30;395;N3
260;2020-01-10 02:34:00;396;N3
261;2020-01-10 02:34:30;397;N3
262;2020-01-10 02:35:00;398;N3
263;2020-01-10 02:35:30;399;N3
264;2020-01-10 02:36:00;400;N3
265;2020-01-10 02:36:30;401;N3
266;2020-01-10 02:37:00;402;N3
267;2020-01-10 02:37:30;403;N3
268;2020-01-10 02:38:00;404;N2
269;2020-01-10 02:38:30;405;N2
270;2020-01-10 02:39:00;406;N2
271;2020-01-10 02:39:30;407;N2
272;2020-01-10 02:40:00;408;N1
273;2020-01-10 02:40:30;409;N1
274;2020-01-10 02:41:00;410;N1
275;2020-01-10 02:41:30;411;N1
276;2020-01-10 02:42:00;412;N1
277;2020-01-10 02:42:30;413;N1
278;2020-01-10 02:43:00;414;N1
279;2020-01-10 02:43:30;415;N1
280;2020-01-10 02:44:00;416;N1
281;2020-01-10 02:44:30;417;REM
282;2020-01-10 02:45:00;418;REM
283;2020-01-10 02:45:30;419;REM
284;2020-01-10 02:46:00;420;REM
285;2020-01-10 02:46:30;421;REM
286;2020-01-10 02:47:00;422;REM
287;2020-01-10 02:47:30;423;REM
288;2020-01-10 02:48:00;424;REM
289;2020-01-10 02:48:30;425;REM
290;2020-01-10 02:49:00;426;REM
291;2020-01-10 02:49:30;427;REM
292;2020-01-10 02:50:00;428;REM
293;2020-01-10 02:50:30;429;REM
294;2020-01-10 02:51:00;430;REM
295;2020-01-10 02:51:30;431;REM
296;2020-01-10 02:52:00;432;REM
297;2020-01-10 02:52:30;433;REM
298;2020-01-10 02:53:00;434;REM
299;2020-01-10 02:53:30;435;REM
300;2020-01-10 02:54:00;436;REM
301;2020-01-10 02:54:30;437;REM
302;2020-01-10 02:55:00;438;REM
303;2020-01-10 02:55:30;439;REM
304;2020-01-10 02:56:00;440;REM
305;2020-01-10 02:56:30;441;REM
306;2020-01-10 02:57:00;442;N1
307;2020-01-10 02:57:30;443;N1
308;2020-01-10 02:58:00;444;N2
309;2020-01-10 02:58:30;445;N2
310;2020-01-10 02:59:00;446;N2
311;2020-01-10 02:59:30;447;N2
312;2020-01-10 03:00:00;448;N2
313;2020-01-10 03:00:30;449;N2
314;2020-01-10 03:01:00;450;N2
315;2020-01-10 03:01:30;451;N2
316;2020-01-10 03:02:00;452;N2
317;2020-01-10 03:02:30;453;N2
318;2020-01-10 03:03:00;454;N2
319;2020-01-10 03:03:30;455;N2
320;2020-01-10 03:04:00;456;N2
321;2020-01-10 03:04:30;457;N2
322;2020-01-10 03:05:00;458;N2
323;2020-01-10 03:05:30;459;N2
324;2020-01-10 03:06:00;460;N2
325;2020-01-10 03:06:30;461;N2
326;2020-01-10 03:07:00;462;N2
327;2020-01-10 03:07:30;463;N2
328;2020-01-10 03:08:00;464;N2
329;2020-01-10 03:08:30;465;N2
330;2020-01-10 03:09:00;466;N2
331;2020-01-10 03:09:30;467;N2
332;2020-01-10 03:10:00;468;N2
333;2020-01-10 03:10:30;469;N2
334;2020-01-10 03:11:00;470;N2
335;2020-01-10 03:11:30;471;N2
336;2020-01-10 03:12:00;472;N2
337;2020-01-10 03:12:30;473;N2
338;2020-01-10 03:13:00;474;N2
339;2020-01-10 03:13:30;475;N2
340;2020-01-10 03:14:00;476;N2
341;2020-01-10 03:14:30;477;N2
342;2020-01-10 03:15:00;478;Éveil
343;2020-01-10 03:15:30;479;Éveil
344;2020-01-10 03:16:00;480;Éveil
345;2020-01-10 03:16:30;481;Éveil
346;2020-01-10 03:17:00;482;Éveil
347;2020-01-10 03:17:30;483;Éveil
348;2020-01-10 03:18:00;484;Éveil
349;2020-01-10 03:18:30;485;Éveil
350;2020-01-10 03:19:00;486;Éveil
351;2020-01-10 03:19:30;487;Éveil
352;2020-01-10 03:20:00;488;Éveil
353;2020-01-10 03:20:30;489;Éveil
354;2020-01-10 03:21:00;490;Éveil
355;2020-01-10 03:21:30;491;Éveil
356;2020-01-10 03:22:00;492;Éveil
357;2020-01-10 03:22:30;493;Éveil
358;2020-01-10 03:23:00;494;Éveil
359;2020-01-10 03:23:30;495;Éveil
360;2020-01-10 03:24:00;496;Éveil
361;2020-01-10 03:24:30;497;N1
362;2020-01-10 03:25:00;498;N1
363;2020-01-10 03:25:30;499;N1
364;2020-01-10 03:26:00;500;N1
365;2020-01-10 03:26:30;501;N1
366;2020-01-10 03:27:00;502;N2
367;2020-01-10 03:27:30;503;N2
368;2020-01-10 03:28:00;504;N2
369;2020-01-10 03:28:30;505;N2
370;2020-01-10 03:29:00;506;N2
371;2020-01-10 03:29:30;507;N2
372;2020-01-10 03:30:00;508;N2
373;2020-01-10 03:30:30;509;N2
374;2020-01-10 03:31:00;510;N2
375;2020-01-10 03:31:30;511;N2
376;2020-01-10 03:32:00;512;N2
377;2020-01-10 03:32:30;513;N2
378;2020-01-10 03:33:00;514;N2
379;2020-01-10 03:33:30;515;N2
380;2020-01-10 03:34:00;516;N2
381;2020-01-10 03:34:30;517;N2
382;2020-01-10 03:35:00;518;N2
383;2020-01-10 03:35:30;519;N2
384;2020-01-10 03:36:00;520;N2
385;2020-01-10 03:36:30;521;N2
386;2020-01-10 03:37:00;522;N1
387;2020-01-10 03:37:30;523;N1
388;2020-01-10 03:38:00;524;N1
389;2020-01-10 03:38:30;525;N1
390;2020-01-10 03:39:00;526;N1
391;2020-01-10 03:39:30;527;N1
392;2020-01-10 03:40:00;528;N1
393;2020-01-10 03:40:30;529;N1
394;2020-01-10 03:41:00;530;N1
395;2020-01-10 03:41:30;531;N1
396;2020-01-10 03:42:00;532;N1
397;2020-01-10 03:42:30;533;N2
398;2020-01-10 03:43:00;534;N2
399;2020-01-10 03:43:30;535;N2
400;2020-01-10 03:44:00;536;N2
401;2020-01-10 03:44:30;537;N2
402;2020-01-10 03:45:00;538;N2
403;2020-01-10 03:45:30;539;N2
404;2020-01-10 03:46:00;540;N2
405;2020-01-10 03:46:30;541;N3
406;2020-01-10 03:47:00;542;N3
407;2020-01-10 03:47:30;543;N3
408;2020-01-10 03:48:00;544;N3
409;2020-01-10 03:48:30;545;N3
410;2020-01-10 03:49:00;546;N3
411;2020-01-10 03:49:30;547;N3
412;2020-01-10 03:50:00;548;N3
413;2020-01-10 03:50:30;549;N3
414;2020-01-10 03:51:00;550;N3
415;2020-01-10 03:51:30;551;N3
416;2020-01-10 03:52:00;552;N3
417;2020-01-10 03:52:30;553;N3
418;2020-01-10 03:53:00;554;N3
419;2020-01-10 03:53:30;555;N3
420;2020-01-10 03:54:00;556;N3
421;2020-01-10 03:54:30;557;N3
422;2020-01-10 03:55:00;558;N3
423;2020-01-10 03:55:30;559;N3
424;2020-01-10 03:56:00;560;N3
425;2020-01-10 03:56:30;561;N3
426;2020-01-10 03:57:00;562;N3
427;2020-01-10 03:57:30;563;N3
428;2020-01-10 03:58:00;564;N3
429;2020-01-10 03:58:30;565;N3
430;2020-01-10 03:59:00;566;N3
431;2020-01-10 03:59:30;567;N3
432;2020-01-10 04:00:00;568;N3
433;2020-01-10 04:00:30;569;N3
434;2020-01-10 04:01:00;570;N3
435;2020-01-10 04:01:30;571;N3
436;2020-01-10 04:02:00;572;N3
437;2020-01-10 04:02:30;573;N3
438;2020-01-10 04:03:00;574;N2
439;2020-01-10 04:03:30;575;N2
440;2020-01-10 04:04:00;576;N2
441;2020-01-10 04:04:30;577;N2
442;2020-01-10 04:05:00;578;N1
443;2020-01-10 04:05:30;579;N1
444;2020-01-10 04:06:00;580;N2
445;2020-01-10 04:06:30;581;N2
446;2020-01-10 04:07:00;582;REM
447;2020-01-10 04:07:30;583;REM
448;2020-01-10 04:08:00;584;REM
449;2020-01-10 04:08:30;585;REM
450;2020-01-10 04:09:00;586;REM
451;2020-01-10 04:09:30;587;REM
452;2020-01-10 04:10:00;588;REM
453;2020-01-10 04:10:30;589;REM
454;2020-01-10 04:11:00;590;REM
455;2020-01-10 04:11:30;591;REM
456;2020-01-10 04:12:00;592;REM
457;2020-01-10 04:12:30;593;REM
458;2020-01-10 04:13:00;594;REM
459;2020-01-10 04:13:30;595;REM
460;2020-01-10 04:14:00;596;REM
461;2020-01-10 04:14:30;597;REM
462;2020-01-10 04:15:00;598;REM
463;2020-01-10 04:15:30;599;REM
464;2020-01-10 04:16:00;600;REM
465;2020-01-10 04:16:30;601;REM
466;2020-01-10 04:17:00;602;REM
467;2020-01-10 04:17:30;603;REM
468;2020-01-10 04:18:00;604;REM
469;2020-01-10 04:18:30;605;REM
470;2020-01-10 04:19:00;606;REM
471;2020-01-10 04:19:30;607;REM
472;2020-01-10 04:20:00;608;REM
473;2020-01-10 04:20:30;609;REM
474;2020-01-10 04:21:00;610;REM
475;2020-01-10 04:21:30;611;REM
476;2020-01-10 04:22:00;612;REM
477;2020-01-10 04:22:30;613;REM
478;2020-01-10 04:23:00;614;REM
479;2020-01-10 04:23:30;615;REM
480;2020-01-10 04:24:00;616;REM
481;2020-01-10 04:24:30;617;REM
482;2020-01-10 04:25:00;618;REM
483;2020-01-10 04:25:30;619;REM
484;2020-01-10 04:26:00;620;REM
485;2020-01-10 04:26:30;621;REM
486;2020-01-10 04:27:00;622;REM
487;2020-01-10 04:27:30;623;REM
488;2020-01-10 04:28:00;624;REM
489;2020-01-10 04:28:30;625;REM
490;2020-01-10 04:29:00;626;REM
491;2020-01-10 04:29:30;627;REM
492;2020-01-10 04:30:00;628;REM
493;2020-01-10 04:30:30;629;REM
494;2020-01-10 04:31:00;630;REM
495;2020-01-10 04:31:30;631;REM
496;2020-01-10 04:32:00;632;REM
497;2020-01-10 04:32:30;633;REM
498;2020-01-10 04:33:00;634;REM
499;2020-01-10 04:33:30;635;REM
500;2020-01-10 04:34:00;636;REM
501;2020-01-10 04:34:30;637;REM
502;2020-01-10 04:35:00;638;REM
503;2020-01-10 04:35:30;639;REM
504;2020-01-10 04:36:00;640;REM
505;2020-01-10 04:36:30;641;REM
506;2020-01-10 04:37:00;642;REM
507;2020-01-10 04:37:30;643;REM
508;2020-01-10 04:38:00;644;REM
509;2020-01-10 04:38:30;645;REM
510;2020-01-10 04:39:00;646;REM
511;2020-01-10 04:39:30;647;REM
512;2020-01-10 04:40:00;648;REM
513;2020-01-10 04:40:30;649;REM
514;2020-01-10 04:41:00;650;REM
515;2020-01-10 04:41:30;651;REM
516;2020-01-10 04:42:00;652;REM
517;2020-01-10 04:42:30;653;REM
518;2020-01-10 04:43:00;654;REM
519;2020-01-10 04:43:30;655;REM
520;2020-01-10 04:44:00;656;REM
521;2020-01-10 04:44:30;657;REM
522;2020-01-10 04:45:00;658;REM
523;2020-01-10 04:45:30;659;REM
524;2020-01-10 04:46:00;660;REM
525;2020-01-10 04:46:30;661;REM
526;2020-01-10 04:47:00;662;REM
527;2020-01-10 04:47:30;663;N2
528;2020-01-10 04:48:00;664;N2
529;2020-01-10 04:48:30;665;N2
530;2020-01-10 04:49:00;666;N2
531;2020-01-10 04:49:30;667;N2
532;2020-01-10 04:50:00;668;N2
533;2020-01-10 04:50:30;669;N2
534;2020-01-10 04:51:00;670;N2
535;2020-01-10 04:51:30;671;N2
536;2020-01-10 04:52:00;672;N2
537;2020-01-10 04:52:30;673;N2
538;2020-01-10 04:53:00;674;N2
539;2020-01-10 04:53:30;675;N2
540;2020-01-10 04:54:00;676;N2
541;2020-01-10 04:54:30;677;N2
542;2020-01-10 04:55:00;678;N2
543;2020-01-10 04:55:30;679;N2
544;2020-01-10 04:56:00;680;N2
545;2020-01-10 04:56:30;681;N2
546;2020-01-10 04:57:00;682;N2
547;2020-01-10 04:57:30;683;N2
548;2020-01-10 04:58:00;684;N2
549;2020-01-10 04:58:30;685;N3
550;2020-01-10 04:59:00;686;N3
551;2020-01-10 04:59:30;687;N3
552;2020-01-10 05:00:00;688;N3
553;2020-01-10 05:00:30;689;N3
554;2020-01-10 05:01:00;690;N3
555;2020-01-10 05:01:30;691;N3
556;2020-01-10 05:02:00;692;N3
557;2020-01-10 05:02:30;693;N3
558;2020-01-10 05:03:00;694;N3
559;2020-01-10 05:03:30;695;N3
560;2020-01-10 05:04:00;696;N3
561;2020-01-10 05:04:30;697;N3
562;2020-01-10 05:05:00;698;N3
563;2020-01-10 05:05:30;699;N3
564;2020-01-10 05:06:00;700;N3
565;2020-01-10 05:06:30;701;N3
566;2020-01-10 05:07:00;702;N3
567;2020-01-10 05:07:30;703;N3
568;2020-01-10 05:08:00;704;N3
569;2020-01-10 05:08:30;705;N3
570;2020-01-10 05:09:00;706;N3
571;2020-01-10 05:09:30;707;N3
572;2020-01-10 05:10:00;708;N3
573;2020-01-10 05:10:30;709;N3
574;2020-01-10 05:11:00;710;N3
575;2020-01-10 05:11:30;711;N3
576;2020-01-10 05:12:00;712;N3
577;2020-01-10 05:12:30;713;N3
578;2020-01-10 05:13:00;714;N3
579;2020-01-10 05:13:30;715;N3
580;2020-01-10 05:14:00;716;N3
581;2020-01-10 05:14:30;717;N3
582;2020-01-10 05:15:00;718;N3
583;2020-01-10 05:15:30;719;N3
584;2020-01-10 05:16:00;720;N3
585;2020-01-10 05:16:30;721;N3
586;2020-01-10 05:17:00;722;N3
587;2020-01-10 05:17:30;723;N3
588;2020-01-10 05:18:00;724;N3
589;2020-01-10 05:18:30;725;N3
590;2020-01-10 05:19:00;726;N3
591;2020-01-10 05:19:30;727;N2
592;2020-01-10 05:20:00;728;N2
593;2020-01-10 05:20:30;729;N2
594;2020-01-10 05:21:00;730;N2
595;2020-01-10 05:21:30;731;N2
596;2020-01-10 05:22:00;732;N1
597;2020-01-10 05:22:30;733;N1
598;2020-01-10 05:23:00;734;N1
599;2020-01-10 05:23:30;735;N1
600;2020-01-10 05:24:00;736;N1
601;2020-01-10 05:24:30;737;N1
602;2020-01-10 05:25:00;738;N1
603;2020-01-10 05:25:30;739;N1
604;2020-01-10 05:26:00;740;N1
605;2020-01-10 05:26:30;741;N1
606;2020-01-10 05:27:00;742;N1
607;2020-01-10 05:27:30;743;N1
608;2020-01-10 05:28:00;744;N1
609;2020-01-10 05:28:30;745;N1
610;2020-01-10 05:29:00;746;N2
611;2020-01-10 05:29:30;747;N2
612;2020-01-10 05:30:00;748;N2
613;2020-01-10 05:30:30;749;N2
614;2020-01-10 05:31:00;750;N2
615;2020-01-10 05:31:30;751;N2
616;2020-01-10 05:32:00;752;N2
617;2020-01-10 05:32:30;753;N2
618;2020-01-10 05:33:00;754;N2
619;2020-01-10 05:33:30;755;N2
620;2020-01-10 05:34:00;756;N2
621;2020-01-10 05:34:30;757;N2
622;2020-01-10 05:35:00;758;N2
623;2020-01-10 05:35:30;759;N2
624;2020-01-10 05:36:00;760;N2
625;2020-01-10 05:36:30;761;N2
626;2020-01-10 05:37:00;762;N2
627;2020-01-10 05:37:30;763;N2
628;2020-01-10 05:38:00;764;N1
629;2020-01-10 05:38:30;765;N1
630;2020-01-10 05:39:00;766;N1
631;2020-01-10 05:39:30;767;N2
632;2020-01-10 05:40:00;768;REM
633;2020-01-10 05:40:30;769;REM
634;2020-01-10 05:41:00;770;REM
635;2020-01-10 05:41:30;771;REM
636;2020-01-10 05:42:00;772;REM
637;2020-01-10 05:42:30;773;REM
638;2020-01-10 05:43:00;774;REM
639;2020-01-10 05:43:30;775;REM
640;2020-01-10 05:44:00;776;REM
641;2020-01-10 05:44:30;777;REM
642;2020-01-10 05:45:00;778;REM
643;2020-01-10 05:45:30;779;REM
644;2020-01-10 05:46:00;780;REM
645;2020-01-10 05:46:30;781;REM
646;2020-01-10 05:47:00;782;REM
647;2020-01-10 05:47:30;783;REM
648;2020-01-10 05:48:00;784;REM
649;2020-01-10 05:48:30;785;REM
650;2020-01-10 05:49:00;786;REM
651;2020-01-10 05:49:30;787;REM
652;2020-01-10 05:50:00;788;REM
653;2020-01-10 05:50:30;789;REM
654;2020-01-10 05:51:00;790;REM
655;2020-01-10 05:51:30;791;REM
656;2020-01-10 05:52:00;792;REM
657;2020-01-10 05:52:30;793;REM
658;2020-01-10 05:53:00;794;REM
659;2020-01-10 05:53:30;795;REM
660;2020-01-10 05:54:00;796;REM
661;2020-01-10 05:54:30;797;REM
662;2020-01-10 05:55:00;798;REM
663;2020-01-10 05:55:30;799;REM
664;2020-01-10 05:56:00;800;REM
665;2020-01-10 05:56:30;801;REM
666;2020-01-10 05:57:00;802;REM
667;2020-01-10 05:57:30;803;REM
668;2020-01-10 05:58:00;804;REM
669;2020-01-10 05:58:30;805;REM
670;2020-01-10 05:59:00;806;REM
671;2020-01-10 05:59:30;807;REM
672;2020-01-10 06:00:00;808;REM
673;2020-01-10 06:00:30;809;REM
674;2020-01-10 06:01:00;810;REM
675;2020-01-10 06:01:30;811;REM
676;2020-01-10 06:02:00;812;REM
677;2020-01-10 06:02:30;813;REM
678;2020-01-10 06:03:00;814;REM
679;2020-01-10 06:03:30;815;REM
680;2020-01-10 06:04:00;816;REM
681;2020-01-10 06:04:30;817;REM
682;2020-01-10 06:05:00;818;REM
683;2020-01-10 06:05:30;819;REM
684;2020-01-10 06:06:00;820;REM
685;2020-01-10 06:06:30;821;REM
686;2020-01-10 06:07:00;822;REM
687;2020-01-10 06:07:30;823;REM
688;2020-01-10 06:08:00;824;REM
689;2020-01-10 06:08:30;825;REM
690;2020-01-10 06:09:00;826;REM
691;2020-01-10 06:09:30;827;REM
692;2020-01-10 06:10:00;828;REM
